step,pwm_l,pwm_r,compensation,enc_l,enc_r
542,-117.8000,-147.8000,-30.0000,103.4464
543,-118.7000,-148.7000,-30.0000,102.9648
544,-119.6000,-149.6000,-30.0000,102.4832
545,-120.5000,-150.5000,-30.0000,102.0245
546,-121.4000,-151.4000,-30.0000,101.5199
547,-122.3000,-152.3000,-30.0000,101.0383
548,-123.2000,-153.2000,-30.0000,100.5567
549,-124.1000,-154.1000,-30.0000,100.0522
550,-125.0000,-155.0000,-30.0000,99.5706
551,-125.9000,-155.9000,-30.0000,99.0660
552,-126.8000,-156.8000,-30.0000,98.5385
553,-127.7000,-157.7000,-30.0000,98.0340
554,-128.6000,-158.6000,-30.0000,97.5753
555,-129.5000,-159.5000,-25.1384,97.0478
556,-135.2616,-160.4000,-30.0000,96.5433
557,-131.3000,-161.3000,-30.0000,96.0158
558,-132.2000,-162.2000,-29.5596,95.4883
559,-133.5404,-163.1000,-30.0000,94.9608
560,-134.0000,-164.0000,-30.0000,94.4333
561,-134.9000,-164.9000,-30.0000,93.8829
562,-135.8000,-165.8000,-30.0000,93.3325
563,-136.7000,-166.7000,-30.0000,92.7821
564,-137.6000,-167.6000,-19.5581,92.2317
565,-148.9419,-168.5000,-30.0000,91.6813
566,-139.4000,-169.4000,-30.0000,91.1309
567,-140.3000,-170.3000,-30.0000,90.5804
568,-141.2000,-171.2000,-4.8530,90.0071
569,-167.2470,-172.1000,-30.0000,89.5025
570,-143.0000,-173.0000,-30.0000,88.9292
571,-143.9000,-173.9000,-30.0000,88.3558
572,-144.8000,-174.8000,-30.0000,87.8284
573,-145.7000,-175.7000,-30.0000,87.2550
574,-146.6000,-176.6000,-30.0000,86.7046
575,-147.5000,-177.5000,-30.0000,86.1083
576,-148.4000,-178.4000,-30.0000,85.5120
577,-149.3000,-179.3000,-30.0000,84.9616
578,-150.2000,-180.2000,-30.0000,84.3653
579,-151.1000,-181.1000,-24.1526,83.7461
580,-157.8474,-182.0000,-17.4192,83.1498
581,-165.4808,-182.9000,-30.0000,82.5765
582,-153.8000,-183.8000,-30.0000,82.0031
583,-154.7000,-184.7000,-28.2701,81.3839
584,-157.3298,-185.6000,-30.0000,80.8106
585,-156.5000,-186.5000,-27.2242,80.1914
